model_type,problem_type,eval_mode,wood_problem,wood_rows,wood_cols,network_name,graph_seed,n_nodes,n_edges,density,replication,source,sink,source_original,sink_original,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time,candidate_objective,candidate_objective_gap,candidate_pool_size,num_candidates,candidate_search_time,hybrid_total_time,candidate_exact_match,candidate_hamming_distance,candidate_correct_edges,evaluation_type,training_set
tropical,shortest_path,id_new,,,,,3006024.0,30,60,2.0,19.0,0,29,,,1,18.0,18.0,0.0,0,1,1,1,1,0.0175069123506546,0.0202322136610746,0.0020060706883668,18.0,0.0,5,5,0.0005470598116517,0.0025531305000185,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009005.0,30,90,3.0,0.0,0,29,,,1,19.0,19.0,0.0,0,1,1,1,1,0.0224744938313961,0.0260174451395869,0.0020429212599992,19.0,0.0,5,5,0.0007426310330629,0.0027855522930622,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009006.0,30,90,3.0,1.0,0,29,,,1,20.0,20.0,0.0,0,1,1,1,1,0.0316429091617465,0.0370608931407332,0.0019688019528985,20.0,0.0,5,5,0.0008797999471426,0.0028486019000411,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009007.0,30,90,3.0,2.0,0,29,,,1,26.0,26.0,0.0,0,1,1,1,1,0.0224951244890689,0.0259550670161843,0.0019871415570378,26.0,0.0,5,5,0.0008162101730704,0.0028033517301082,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009008.0,30,90,3.0,3.0,0,29,,,1,17.0,15.0,0.1176470588235294,2,0,0,1,1,0.0357652716338634,0.0393070541322231,0.0020050015300512,17.0,0.0,5,5,0.0008683716878294,0.0028733732178807,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009009.0,30,90,3.0,4.0,0,29,,,1,17.0,16.0,0.0588235294117647,2,0,0,1,1,0.0299807880073785,0.0335704702883958,0.0019732806831598,17.0,0.0,5,5,0.0008092503994703,0.0027825310826301,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009010.0,30,90,3.0,5.0,0,29,,,1,16.0,16.0,0.0,0,1,1,1,1,0.0228028446435928,0.0284032681956887,0.0020259013399481,16.0,0.0,5,5,0.0008920608088374,0.0029179621487855,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009011.0,30,90,3.0,6.0,0,29,,,1,21.0,17.0,0.1904761904761904,2,0,0,1,1,0.0227658133953809,0.0264352364465594,0.0019841408357024,21.0,0.0,5,5,0.0008266307413578,0.0028107715770602,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009012.0,30,90,3.0,7.0,0,29,,,1,18.000000000000004,14.0,0.2222222222222223,2,0,0,1,1,0.0227178232744336,0.0261884666979312,0.001983331516385,17.0,0.0555555555555557,5,5,0.0008403705433011,0.0028237020596861,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009013.0,30,90,3.0,8.0,0,29,,,1,12.0,11.0,0.0833333333333333,2,0,0,1,1,0.0258655175566673,0.0294040478765964,0.0020134812220931,12.0,0.0,5,5,0.0008303401991724,0.0028438214212656,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009014.0,30,90,3.0,9.0,0,29,,,1,16.0,16.0,0.0,0,1,1,1,1,0.023542464710772,0.0270479070022702,0.0019704205915331,16.0,0.0,5,5,0.0007356898859143,0.0027061104774475,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009015.0,30,90,3.0,10.0,0,29,,,1,13.0,13.0,0.0,0,1,1,1,1,0.0229988750070333,0.0265405066311359,0.0019487515091896,13.0,0.0,5,5,0.000705380924046,0.0026541324332356,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009016.0,30,90,3.0,11.0,0,29,,,1,15.0,15.0,0.0,0,1,1,1,1,0.0213868934661149,0.0249263551086187,0.0019715409725904,15.0,0.0,5,5,0.0007548509165644,0.0027263918891549,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009017.0,30,90,3.0,12.0,0,29,,,1,2.0,2.0,0.0,0,1,1,1,1,0.0223032338544726,0.0257468167692422,0.0019458113238215,2.0,0.0,5,5,0.0007345313206315,0.002680342644453,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009018.0,30,90,3.0,13.0,0,29,,,1,21.0,21.0,0.0,0,1,1,1,1,0.0221772138029336,0.0255887163802981,0.0019450709223747,21.0,0.0,5,5,0.0007787812501192,0.0027238521724939,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009019.0,30,90,3.0,14.0,0,29,,,1,24.0,16.0,0.3333333333333333,2,0,0,1,1,0.0230465438216924,0.0264582270756363,0.0019865613430738,24.0,0.0,5,5,0.0008796015754342,0.002866162918508,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009020.0,30,90,3.0,15.0,0,29,,,1,18.0,18.0,0.0,0,1,1,1,1,0.025092096067965,0.0286701181903481,0.0019417209550738,18.0,0.0,5,5,0.0007800608873367,0.0027217818424105,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009021.0,30,90,3.0,16.0,0,29,,,1,18.000000000000025,16.0,0.1111111111111123,2,0,0,1,1,0.0464204493910074,0.0518074026331305,0.0020471001043915,18.0,1.3816108750890817e-15,5,5,0.0008984114974737,0.0029455116018652,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009022.0,30,90,3.0,17.0,0,29,,,1,31.0,24.0,0.2258064516129032,2,0,0,1,1,0.0244345245882868,0.0280765164643526,0.0019528726115822,31.0,0.0,5,5,0.0008822800591588,0.002835152670741,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009023.0,30,90,3.0,18.0,0,29,,,1,12.0,12.0,0.0,2,0,0,1,1,0.0230860039591789,0.0265973368659615,0.0019903415814042,12.0,0.0,5,5,0.0007557095959782,0.0027460511773824,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3009024.0,30,90,3.0,19.0,0,29,,,1,18.0,15.0,0.1666666666666666,2,0,0,1,1,0.0245362259447574,0.0280474284663796,0.0018925117328763,18.0,0.0,5,5,0.0008044308051466,0.0026969425380229,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012005.0,30,120,4.0,0.0,0,29,,,1,22.0,22.0,0.0,0,1,1,1,1,0.0258328365162014,0.0318460101261734,0.0024841921404004,22.0,0.0,5,5,0.0010658102110028,0.0035500023514032,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012006.0,30,120,4.0,1.0,0,29,,,1,19.000000000000007,18.0,0.0526315789473687,2,0,0,1,1,0.0286272773519158,0.0328928297385573,0.0019373418763279,19.0,3.739698609263684e-16,5,5,0.0010406803339719,0.0029780222102999,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012007.0,30,120,4.0,2.0,0,29,,,1,11.0,11.0,0.0,0,1,1,1,1,0.0285036480054259,0.0327794104814529,0.0019236924126744,11.0,0.0,5,5,0.0009078504517674,0.0028315428644418,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012008.0,30,120,4.0,3.0,0,29,,,1,14.0,14.0,0.0,0,1,1,1,1,0.0276106474921107,0.0338370418176054,0.0020065903663635,14.0,0.0,5,5,0.0009396811947226,0.0029462715610861,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012009.0,30,120,4.0,4.0,0,29,,,1,31.0,26.0,0.1612903225806451,2,0,0,1,1,0.0265728961676359,0.0309523092582821,0.0020087622106075,31.0,0.0,5,5,0.0010783402249217,0.0030871024355292,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012010.0,30,120,4.0,5.0,0,29,,,1,27.0,27.0,0.0,0,1,1,1,1,0.0255379760637879,0.0298174982890486,0.0019036112353205,27.0,0.0,5,5,0.0010397508740425,0.002943362109363,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012011.0,30,120,4.0,6.0,0,29,,,1,16.0,16.0,0.0,0,1,1,1,1,0.0252224057912826,0.0312969796359539,0.0019212923943996,16.0,0.0,5,5,0.0009196102619171,0.0028409026563167,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012012.0,30,120,4.0,7.0,0,29,,,1,8.0,5.0,0.375,2,0,0,1,1,0.0262380363419652,0.0304379789158701,0.0019968701526522,7.0,0.125,5,5,0.0009096311405301,0.0029065012931823,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012013.0,30,120,4.0,8.0,0,29,,,1,13.0,12.0,0.0769230769230769,2,0,0,1,1,0.0275925481691956,0.0318550402298569,0.001935850828886,13.0,0.0,5,5,0.0010010711848735,0.0029369220137596,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012014.0,30,120,4.0,9.0,0,29,,,1,17.0,13.0,0.2352941176470588,2,0,0,1,1,0.0245015248656272,0.0304857390001416,0.0019940119236707,17.0,0.0,5,5,0.0009191613644361,0.0029131732881069,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012015.0,30,120,4.0,10.0,0,29,,,1,13.0,11.0,0.1538461538461538,2,0,0,1,1,0.028868087567389,0.033049420453608,0.0019842823967337,13.0,0.0,5,5,0.0010742805898189,0.0030585629865527,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012016.0,30,120,4.0,11.0,0,29,,,1,16.0,15.0,0.0625,2,0,0,1,1,0.0288265477865934,0.0331176398321986,0.0019169626757502,16.0,0.0,5,5,0.0009713303297758,0.002888293005526,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012017.0,30,120,4.0,12.0,0,29,,,1,18.0,17.0,0.0555555555555555,2,0,0,1,1,0.0279236482456326,0.0339328506961464,0.0019462713971734,18.0,0.0,5,5,0.0009700711816549,0.0029163425788283,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012018.0,30,120,4.0,13.0,0,29,,,1,19.0,19.0,0.0,2,0,0,1,1,0.0381847042590379,0.0424898564815521,0.00678167399019,19.0,0.0,5,5,0.0011607212945818,0.0079423952847719,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012019.0,30,120,4.0,14.0,0,29,,,1,23.0,23.0,0.0,0,1,1,1,1,0.0297981295734643,0.034459002315998,0.0019501009956002,23.0,0.0,5,5,0.0010653110221028,0.003015412017703,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012020.0,30,120,4.0,15.0,0,29,,,1,14.0,14.0,0.0,0,1,1,1,1,0.0289176478981971,0.0348168220371007,0.0020260317251086,14.0,0.0,5,5,0.001018269918859,0.0030443016439676,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012021.0,30,120,4.0,16.0,0,29,,,1,10.0,10.0,0.0,2,0,0,1,1,0.0280455080792307,0.0324035212397575,0.001951421611011,10.0,0.0,5,5,0.0009851604700088,0.0029365820810198,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012022.0,30,120,4.0,17.0,0,29,,,1,18.0,18.0,0.0,0,1,1,1,1,0.0299972081556916,0.0343307815492153,0.0019299909472465,18.0,0.0,5,5,0.0010230606421828,0.0029530515894293,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012023.0,30,120,4.0,18.0,0,29,,,1,11.0,9.0,0.1818181818181818,2,0,0,1,1,0.03752969391644,0.0434781471267342,0.002036121673882,11.0,0.0,5,5,0.0008845198899507,0.0029206415638327,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3012024.0,30,120,4.0,19.0,0,29,,,1,13.0,13.0,0.0,2,0,0,1,1,0.0286662383005023,0.0330049702897667,0.0019142515957355,13.0,0.0,5,5,0.0010248897597193,0.0029391413554549,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018005.0,30,180,6.0,0.0,0,29,,,1,12.0,12.0,0.0,0,1,1,1,1,0.0408136649057269,0.0465139793232083,0.0076258638873696,12.0,0.0,5,5,0.0012811012566089,0.0089069651439785,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018006.0,30,180,6.0,1.0,0,29,,,1,14.0,13.0,0.0714285714285714,2,0,0,1,1,0.0537756038829684,0.0598912769928574,0.0021323515102267,14.0,0.0,5,5,0.0013753613457083,0.003507712855935,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018007.0,30,180,6.0,2.0,0,29,,,1,15.0,14.0,0.0666666666666666,2,0,0,1,1,0.0584374954923987,0.0643725302070379,0.0020538913086056,15.0,0.0,5,5,0.0013478510081768,0.0034017423167824,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018008.0,30,180,6.0,3.0,0,29,,,1,11.0,10.0,0.0909090909090909,2,0,0,1,1,0.0415586056187748,0.0474328501150012,0.0020141508430242,11.0,0.0,5,5,0.0013537602499127,0.0033679110929369,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018009.0,30,180,6.0,4.0,0,29,,,1,11.0,11.0,0.0,0,1,1,1,1,0.1422636788338422,0.1482184715569019,0.002224220894277,11.0,0.0,5,5,0.0012051109224557,0.0034293318167328,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018010.0,30,180,6.0,5.0,0,29,,,1,3.0,3.0,0.0,0,1,1,1,1,0.0364916427060961,0.0423578266054391,0.0019460003823041,3.0,0.0,5,5,0.0011071907356381,0.0030531911179423,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018011.0,30,180,6.0,6.0,0,29,,,1,14.0,12.0,0.1428571428571428,2,0,0,1,1,0.0361950928345322,0.0429260972887277,0.0020003104582428,12.0,0.1428571428571428,5,5,0.0013767210766673,0.0033770315349102,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018012.0,30,180,6.0,7.0,0,29,,,1,15.000000000000004,15.0,2.368475785867e-16,2,0,0,1,1,0.0878095850348472,0.0935024283826351,0.0020440220832824,15.0,2.368475785867e-16,5,5,0.0013915514573454,0.0034355735406279,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018013.0,30,180,6.0,8.0,0,29,,,1,10.0,9.0,0.1,2,0,0,1,1,0.0507849724963307,0.058040945790708,0.0020491918548941,10.0,0.0,5,5,0.0013217013329267,0.0033708931878209,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018014.0,30,180,6.0,9.0,0,29,,,1,9.0,7.0,0.2222222222222222,2,0,0,1,1,0.0400872444733977,0.0458293575793504,0.0020241811871528,9.0,0.0,5,5,0.0013671107590198,0.0033912919461727,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018015.0,30,180,6.0,10.0,0,29,,,1,8.0,8.0,0.0,0,1,1,1,1,0.038289844058454,0.0453384583815932,0.0020093210041522,8.0,0.0,5,5,0.0011518010869622,0.0031611220911145,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018016.0,30,180,6.0,11.0,0,29,,,1,12.0,11.0,0.0833333333333333,2,0,0,1,1,0.0505355512723326,0.0564054045826196,0.0020161513239145,11.0,0.0833333333333333,5,5,0.0014261109754443,0.0034422622993588,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018017.0,30,180,6.0,12.0,0,29,,,1,8.0,8.0,0.0,2,0,0,1,1,0.057661916129291,0.0651326514780521,0.0021236613392829,8.0,0.0,5,5,0.0012225611135363,0.0033462224528193,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018018.0,30,180,6.0,13.0,0,29,,,1,12.0,9.0,0.25,2,0,0,1,1,0.0398229854181408,0.0456617381423711,0.0020823813974857,11.0,0.0833333333333333,5,5,0.0013646315783262,0.0034470129758119,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018019.0,30,180,6.0,14.0,0,29,,,1,8.0,8.0,0.0,0,1,1,1,1,0.0361773632466793,0.0432955473661422,0.0021065725013613,8.0,0.0,5,5,0.0011852709576487,0.0032918434590101,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018020.0,30,180,6.0,15.0,0,29,,,1,18.0,17.0,0.0555555555555555,2,0,0,1,1,0.0697343833744525,0.0756072364747524,0.0020609619095921,18.0,0.0,5,5,0.0013962211087346,0.0034571830183267,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018021.0,30,180,6.0,16.0,0,29,,,1,5.0,4.0,0.2,2,0,0,1,1,0.0364577230066061,0.0439229467883706,0.0020108316093683,5.0,0.0,5,5,0.0011974405497312,0.0032082721590995,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018022.0,30,180,6.0,17.0,0,29,,,1,10.0,10.0,0.0,0,1,1,1,1,0.053574132733047,0.0595319969579577,0.0019995914772152,10.0,0.0,5,5,0.0012942813336849,0.0032938728109002,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018023.0,30,180,6.0,18.0,0,29,,,1,10.0,10.0,0.0,0,1,1,1,1,0.0407207757234573,0.0481110801920294,0.0020161112770438,10.0,0.0,5,5,0.0013325894251465,0.0033487007021903,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,3018024.0,30,180,6.0,19.0,0,29,,,1,9.0,6.0,0.3333333333333333,2,0,0,1,1,0.0474823396652936,0.0532284323126077,0.0021201325580477,9.0,0.0,5,5,0.0012522097676992,0.003372342325747,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,5010005.0,50,100,2.0,0.0,0,49,,,1,25.0,25.0,0.0,0,1,1,1,1,0.0249288659542799,0.0288935173302888,0.0020803101360797,25.0,0.0,5,5,0.0009950110688805,0.0030753212049603,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,5010006.0,50,100,2.0,1.0,0,49,,,1,62.0,58.0,0.064516129032258,2,0,0,1,1,0.0235334755852818,0.0272703263908624,0.0019527124240994,59.0,0.0483870967741935,5,5,0.0010586297139525,0.0030113421380519,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,5010007.0,50,100,2.0,2.0,0,49,,,1,42.0,34.0,0.1904761904761904,2,0,0,1,1,0.03693179320544,0.0407800450921058,0.0019673816859722,42.0,0.0,5,5,0.0010593393817543,0.0030267210677266,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,5010008.0,50,100,2.0,3.0,0,49,,,1,35.0,26.0,0.2571428571428571,2,0,0,1,1,0.027878706343472,0.0318448087200522,0.002001360990107,29.0,0.1714285714285714,5,5,0.0009763510897755,0.0029777120798826,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,5010009.0,50,100,2.0,4.0,0,49,,,1,54.0,51.0,0.0555555555555555,2,0,0,1,1,0.0241180649027228,0.0279087470844388,0.0018931813538074,52.0,0.037037037037037,5,5,0.0010713404044508,0.0029645217582583,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,5010010.0,50,100,2.0,5.0,0,49,,,1,36.0,36.0,0.0,0,1,1,1,1,0.0326510099694132,0.0363967921584844,0.0019202008843421,36.0,0.0,5,5,0.0009033996611833,0.0028236005455255,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,5010011.0,50,100,2.0,6.0,0,49,,,1,40.0,31.0,0.225,2,0,0,1,1,0.0249860947951674,0.0287249078974127,0.0019572908058762,36.0,0.1,5,5,0.0009859316051006,0.0029432224109768,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,5010012.0,50,100,2.0,7.0,0,49,,,1,42.00000000000001,42.0,1.6917684184764287e-16,0,1,1,1,1,0.0328407501801848,0.0385203836485743,0.0019783116877079,42.0,1.6917684184764287e-16,5,5,0.0010363301262259,0.0030146418139338,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,5010013.0,50,100,2.0,8.0,0,49,,,1,14.0,13.0,0.0714285714285714,2,0,0,1,1,0.0264329155907034,0.0303012887015938,0.0019575525075197,14.0,0.0,5,5,0.0008389400318264,0.0027964925393462,1,0,1,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,5010014.0,50,100,2.0,9.0,0,49,,,1,37.0,37.0,0.0,2,0,0,1,1,0.0237970855087041,0.0276951463893055,0.0019332813099026,37.0,0.0,5,5,0.0010268008336424,0.0029600821435451,0,2,0,id_new,mixed_60_10_reps100
tropical,shortest_path,id_new,,,,,5010015.0,50,100,2.0,10.0,0,49,,,1,26.0,26.0,0.0,0,1,1,1,1,0.0250901654362678,0.0289596384391188,0.0019248118624091,26.0,0.0,5,5,0.000916420482099,0.0028412323445081,1,0,1,id_new,mixed_60_10_reps100
